"articleID","attributes","record"
12905,"author","Swinger, Dawn"
12905,"author","Moussette, Pam"
12905,"author","Drake, Brett"
12906,"article","Using cost–benefit analysis to understand the value of social interventions."
12906,"journal","Research on Social Work Practice"
12906,"pubYear","2011"
12906,"author","Lee, Stephanie"
12906,"author","Aos, Steve"
12907,"article","Integrating mediators and moderators in research design."
12907,"journal","Research on Social Work Practice"
12907,"pubYear","2011"
12907,"author","MacKinnon, David P."
12908,"article","A collaboratively designed child mental health service model: Multiple family groups for urban children with conduct difficulties."
12908,"journal","Research on Social Work Practice"
12908,"pubYear","2011"
12908,"location","US"
12908,"author","McKay, Mary M."
12908,"author","Gopalan, Geetha"
12908,"author","Franco, Lydia"
12908,"author","Dean-Assael, Kara"
12908,"author","Chacko, Anil"
12908,"author","Jackson, Jerrold M."
12908,"author","Fuss, Ashley"
12909,"article","Ethical aspects of outcome studies in social, behavioral, and educational interventions."
12909,"journal","Research on Social Work Practice"
12909,"pubYear","2011"
12909,"author","Gambrill, Eileen"
12910,"article","Methodological, theoretical, infrastructural, and design issues in conducting good outcome studies."
12910,"journal","Research on Social Work Practice"
12910,"pubYear","2011"
12910,"author","Kelly, Michael P."
12910,"author","Moore, Tessa A."
12911,"article","Randomized controlled studies and alternative designs in outcome studies: Challenges and opportunities."
12911,"journal","Research on Social Work Practice"
12911,"pubYear","2011"
12911,"author","Shadish, William R."
12912,"article","Outcome studies of social, behavioral, and educational interventions: Emerging issues and challenges."
12912,"journal","Research on Social Work Practice"
12912,"pubYear","2011"
12912,"author","Fraser, Mark W."
12912,"author","Guo, Shenyang"
12912,"author","Ellis, Alan R."
12912,"author","Thompson, Aaron M."
12912,"author","Wike, Traci L."
12912,"author","Li, Jilan"
12949,"article","Evaluating culturally responsive group work with Black women."
12949,"journal","Research on Social Work Practice"
12949,"pubYear","2011"
12949,"author","Jones, Lani V."
12949,"author","Warner, Lynn A."
13112,"article","Evaluating the productivity of social work scholars using the h-index."
13112,"journal","Research on Social Work Practice"
13112,"pubYear","2011"
13112,"location","US"
13112,"author","Lacasse, Jeffrey R."
13112,"author","Hodge, David R."
13112,"author","Bean, Kristen F."
13113,"article","From SSWR to peer-reviewed publication: How many live and how many die?"
13113,"journal","Research on Social Work Practice"
13113,"pubYear","2011"
13113,"author","Perron, Brian E."
13113,"author","Taylor, Harry Owen"
13113,"author","Vaughn, Michael G."
13113,"author","Grogan-Kaylor, Andrew"
13113,"author","Ruffolo, Mary C."
13113,"author","Spencer, Michael"
13114,"article","The Attitudes Toward Prostitutes and Prostitution Scale: A new tool for measuring public attitudes toward prostitutes and prostitution."
13114,"journal","Research on Social Work Practice"
13114,"pubYear","2011"
13114,"location","Israel"
13114,"author","Levin, Lia"
13114,"author","Peled, Einat"
13115,"article","Development and initial validation of the Intimate Violence Responsibility Scale (IVRS)."
13115,"journal","Research on Social Work Practice"
13115,"pubYear","2011"
13115,"location","US"
13115,"author","Yun, Sung Hyun"
13115,"author","Vonk, M. Elizabeth"
13116,"article","Outcome evaluation of the Hands-on Parent Empowerment (HOPE) program."
13116,"journal","Research on Social Work Practice"
13116,"pubYear","2011"
13116,"location","Hong Kong"
13116,"author","Leung, Cynthia"
13116,"author","Tsang, Sandra"
13116,"author","Dean, Suzanne"
13117,"article","Process evaluation of a positive youth development program: Project P.A.T.H.S."
13117,"journal","Research on Social Work Practice"
13117,"pubYear","2011"
13117,"location","Hong Kong"
13117,"author","Law, Ben M. F."
13117,"author","Shek, Daniel T. L."
13118,"article","Treatment foster care for improving outcomes in children and young people: A systematic review."
13118,"journal","Research on Social Work Practice"
13118,"pubYear","2011"
13118,"author","Turner, William"
13118,"author","Macdonald, Geraldine"
13138,"article","DARE 2012 Symposium, Belfast, Northern Ireland."
13138,"journal","Research on Social Work Practice"
13138,"pubYear","2013"
13138,"location","Northern Ireland"
13138,"author","Taylor, Brian John"
13485,"article","Child-report data and assessment of the social environment in schools."
13485,"journal","Research on Social Work Practice"
13485,"pubYear","2011"
13485,"location","US"
13485,"author","Bowen, Natasha K."
13486,"article","The development of an online practice-based evaluation tool for social work."
13486,"journal","Research on Social Work Practice"
13486,"pubYear","2011"
13486,"author","Regehr, Cheryl"
13486,"author","Bogo, Marion"
13486,"author","Regehr, Glenn"
13487,"article","The Columbia Impairment Scale: Factor analysis using a community mental health sample."
13487,"journal","Research on Social Work Practice"
13487,"pubYear","2011"
13487,"location","US"
13487,"author","Singer, Jonathan B."
13487,"author","Eack, Shaun M."
13487,"author","Greeno, Catherine M."
13488,"article","Training in structured diagnostic assessment using DSM-IV criteria."
13488,"journal","Research on Social Work Practice"
13488,"pubYear","2011"
13488,"location","US"
13488,"author","Ponniah, Kathryn"
13488,"author","Weissman, Myrna M."
13488,"author","Bledsoe, Sarah E."
13488,"author","Verdeli, Helen"
13488,"author","Gameroff, Marc J."
13488,"author","Mufson, Laura"
13488,"author","Fitterling, Heidi"
13488,"author","Wickramaratne, Priya"
13489,"article","Parental self-efficacy and joining a savings program for children’s education."
13489,"journal","Research on Social Work Practice"
13489,"pubYear","2011"
13489,"location","US"
13489,"author","Okech, David"
13489,"author","Little, Todd D."
13489,"author","Shanks, Trina R. Williams"
13489,"author","Adams, Deborah"
13490,"article","Parenting training for intellectually disabled parents: A Cochrane systematic review."
13490,"journal","Research on Social Work Practice"
13490,"pubYear","2011"
13490,"author","Coren, Esther"
13490,"author","Thomae, Manuela"
13490,"author","Hutchfield, Jemeela"
13491,"article","Valuation of drug abuse: A review of current methodologies and implications for policy making."
13491,"journal","Research on Social Work Practice"
13491,"pubYear","2011"
13491,"location","US"
13491,"author","Schori, Maayan"
13492,"article","Volunteering and volunteers: Benefit-cost analyses."
13492,"journal","Research on Social Work Practice"
13492,"pubYear","2011"
13492,"author","Handy, Femida"
13492,"author","Mook, Laurie"
13493,"article","Using common themes: Cost-effectiveness of permanent supported housing for people with mental illness."
13493,"journal","Research on Social Work Practice"
13493,"pubYear","2011"
13493,"location","US"
13493,"author","Chalmers McLaughlin, Thomas"
13494,"article","Is social work advocacy worth the cost? Issues and barriers to an economic analysis of social work political practice."
13494,"journal","Research on Social Work Practice"
13494,"pubYear","2011"
13494,"author","McNutt, John"
13495,"article","Toward valuation in social work and social services."
13495,"journal","Research on Social Work Practice"
13495,"pubYear","2011"
13495,"author","Cnaan, Ram A."
13495,"author","Kang, Chulhee"
13686,"article","Confirmatory factor analysis of the Elementary School Success Profile for Teachers."
13686,"journal","Research on Social Work Practice"
13686,"pubYear","2012"
13686,"location","US"
13686,"author","Webber, Kristina C."
13686,"author","Rizo, Cynthia F."
13686,"author","Bowen, Natasha K."
13687,"article","Does narrative exposure therapy reduce PTSD in survivors of mass violence?"
13687,"journal","Research on Social Work Practice"
13687,"pubYear","2012"
13687,"author","McPherson, Jane"
13727,"article","The signature pedagogy of social work? An investigation of the evidence."
13727,"journal","Research on Social Work Practice"
13727,"pubYear","2011"
13727,"location","US"
13727,"author","Holden, Gary"
13727,"author","Barker, Kathleen"
13727,"author","Rosenberg, Gary"
13727,"author","Kuppens, Sofie"
13727,"author","Ferrell, Laura W."
13728,"article","Does individual development account participation help the poor? A review."
13728,"journal","Research on Social Work Practice"
13728,"pubYear","2011"
13728,"author","Richards, Kristin V."
13728,"author","Thyer, Bruce A."
13729,"article","Social and cultural factors influence African American men’s medical help seeking."
13729,"journal","Research on Social Work Practice"
13729,"pubYear","2011"
13729,"location","US"
13729,"author","Griffith, Derek M."
13729,"author","Ober Allen, Julie"
13729,"author","Gunter, Katie"
13730,"article","Use of professional and informal support by Black men with mental disorders."
13730,"journal","Research on Social Work Practice"
13730,"pubYear","2011"
13730,"location","US"
13730,"author","Woodward, Amanda Toler"
13730,"author","Taylor, Robert Joseph"
13730,"author","Chatters, Linda M."
13731,"article","The nurturant fathering scale: A confirmatory factor analysis with an African American sample of college students."
13731,"journal","Research on Social Work Practice"
13731,"pubYear","2011"
13731,"location","US"
13731,"author","Doyle, Otima"
13731,"author","Pecukonis, Edward"
13731,"author","Harrington, Donna"
13732,"article","Being there in spirit, fire, and mind: Expressive roles among nonresidential African American fathers."
13732,"journal","Research on Social Work Practice"
13732,"pubYear","2011"
13732,"location","US"
13732,"author","Hammond, Wizdom Powell"
13732,"author","Caldwell, Cleopatra Howard"
13732,"author","Brooks, Cassandra"
13732,"author","Bell, Lee"
13733,"article","Engaging nonresident African American fathers in intervention research: What practitioners should know about parental monitoring in nonresident families."
13733,"journal","Research on Social Work Practice"
13733,"pubYear","2011"
13733,"location","US"
13733,"author","Howard Caldwell, Cleopatra"
13733,"author","Bell, Lee"
13733,"author","Brooks, Cassandra L."
13733,"author","Ward, Jasmine D."
13733,"author","Jennings, Christopher"
13734,"article","Prevalence, comorbidity, and course of depression among black fathers in the united states."
13734,"journal","Research on Social Work Practice"
13734,"pubYear","2011"
13734,"location","US"
13734,"author","Sinkewicz, Marilyn"
13734,"author","Lee, Rufina"
13735,"article","Correlates of psychological distress and major depressive disorder among African American men."
13735,"journal","Research on Social Work Practice"
13735,"pubYear","2011"
13735,"location","US"
13735,"author","Lincoln, Karen D."
13735,"author","Taylor, Robert Joseph"
13735,"author","Watkins, Daphne C."
13735,"author","Chatters, Linda M."
13736,"article","Discrimination, mastery, and depressive symptoms among African American men."
13736,"journal","Research on Social Work Practice"
13736,"pubYear","2011"
13736,"location","US"
13736,"author","Watkins, Daphne C."
13736,"author","Hudson, Darrell L."
13736,"author","Howard Caldwell, Cleopatra"
13736,"author","Siefert, Kristine"
13736,"author","Jackson, James S."
13932,"article","Renata Adler memorial research center for child welfare and protection, Tel-Aviv University."
13932,"journal","Research on Social Work Practice"
13932,"pubYear","2011"
13932,"location","Israel"
13932,"author","Ronen, Tammie"
13933,"article","Evaluating journal quality: Is the H-index a better measure than impact factors?"
13933,"journal","Research on Social Work Practice"
13933,"pubYear","2011"
13933,"author","Hodge, David R."
13933,"author","Lacasse, Jeffrey R."
13934,"article","Validation of the cultural influence on helping scale among Chinese adolescents."
13934,"journal","Research on Social Work Practice"
13934,"pubYear","2011"
13934,"location","China"
13934,"author","Law, Ben M. F."
13934,"author","Shek, Daniel T. L."
13935,"article","Validation of the Evidence-Based Practice Process Assessment Scale—Short Version."
13935,"journal","Research on Social Work Practice"
13935,"pubYear","2011"
13935,"location","US"
13935,"author","Parrish, Danielle E."
13935,"author","Rubin, Allen"
13936,"article","Providing competency training to clinical supervisors through an interactional supervision approach."
13936,"journal","Research on Social Work Practice"
13936,"pubYear","2011"
13936,"location","US"
13936,"author","Tebes, Jacob Kraemer"
13936,"author","Matlin, Samantha L."
13936,"author","Migdole, Scott J."
13936,"author","Farkas, Melanie S."
13936,"author","Money, Roy W."
13936,"author","Shulman, Lawrence"
13936,"author","Hoge, Michael A."
13937,"article","Outcomes of group care for youth: A review of comparative studies."
13937,"journal","Research on Social Work Practice"
13937,"pubYear","2011"
13937,"author","Lee, Bethany R."
13937,"author","Bright, Charlotte L."
13937,"author","Svoboda, Deborah V."
13937,"author","Fakunmoju, Sunday"
13937,"author","Barth, Richard P."
13938,"article","A controlled trial of the Making Choices program: Six-month follow-up."
13938,"journal","Research on Social Work Practice"
13938,"pubYear","2011"
13938,"location","US"
13938,"author","Fraser, Mark W."
13938,"author","Lee, Jung-Sook"
13938,"author","Kupper, Lawrence L."
13938,"author","Day, Steven H."
13939,"article","A meta-analysis of interventions to reduce adolescent cannabis use."
13939,"journal","Research on Social Work Practice"
13939,"pubYear","2011"
13939,"author","Bender, Kimberly"
13939,"author","Tripodi, Stephen J."
13939,"author","Sarteschi, Christy"
13939,"author","Vaughn, Michael G."
14104,"article","The development of the Stages of Recovery Scale for persons with persistent mental illness."
14104,"journal","Research on Social Work Practice"
14104,"pubYear","2011"
14104,"location","Taiwan"
14104,"author","Song, Li-Yu"
14104,"author","Hsu, Su-Ting"
14105,"article","One-session exposure treatment for social anxiety with specific fear of public speaking."
14105,"journal","Research on Social Work Practice"
14105,"pubYear","2011"
14105,"location","US"
14105,"author","Hindo, Cindy S."
14105,"author","González-Prendes, A. Antonio"
14218,"article","Validation of the evidence-based practice Process Assessment Scale."
14218,"journal","Research on Social Work Practice"
14218,"pubYear","2011"
14218,"location","US"
14218,"author","Rubin, Allen"
14218,"author","Parrish, Danielle E."
14219,"article","A conceptually based scale to measure consumers’ treatment motivation."
14219,"journal","Research on Social Work Practice"
14219,"pubYear","2011"
14219,"location","US"
14219,"author","Ferron, Joelle C."
14219,"author","Elbogen, Eric B."
14219,"author","Swanson, Jeffrey W."
14219,"author","Swartz, Marvin S."
14219,"author","McHugo, Gregory J."
14220,"article","Measuring parenting practices among parents of elementary school-age youth."
14220,"journal","Research on Social Work Practice"
14220,"pubYear","2011"
14220,"location","US"
14220,"author","Randolph, Karen A."
14220,"author","Radey, Melissa"
14221,"article","An effective model for continuing education training in evidence-based practice."
14221,"journal","Research on Social Work Practice"
14221,"pubYear","2011"
14221,"location","US"
14221,"author","Parrish, Danielle E."
14221,"author","Rubin, Allen"
14222,"article","Predictors of adopting motivational enhancement therapy."
14222,"journal","Research on Social Work Practice"
14222,"pubYear","2011"
14222,"location","US"
14222,"author","Ager, Richard"
14222,"author","Roahen-Harrison, Stephanie"
14222,"author","Toriello, Paul J."
14222,"author","Kissinger, Patricia"
14222,"author","Morse, Patricia"
14222,"author","Morse, Edward"
14222,"author","Carney, Linton"
14222,"author","Rice, Janet"
14223,"article","Realist evaluation in wraparound: A new approach in social work evidence-based practice."
14223,"journal","Research on Social Work Practice"
14223,"pubYear","2011"
14223,"location","US"
14223,"author","Kazi, Mansoor A. F."
14223,"author","Pagkos, Brian"
14223,"author","Milch, Heidi A."
14224,"article","A telephone intervention for substance-using adult male perpetrators of intimate partner violence."
14224,"journal","Research on Social Work Practice"
14224,"pubYear","2011"
14224,"location","US"
14224,"author","Mbilinyi, Lyungai F."
14224,"author","Neighbors, Clayton"
14224,"author","Walker, Denise D."
14224,"author","Roffman, Roger A."
14224,"author","Zegree, Joan"
14224,"author","Edleson, Jeffrey"
14224,"author","O'Rourke, Allison"
14225,"article","Effects of correctional-based programs for female inmates: A systematic review."
14225,"journal","Research on Social Work Practice"
14225,"pubYear","2011"
14225,"author","Tripodi, Stephen J."
14225,"author","Bledsoe, Sarah E."
14225,"author","Kim, Johnny S."
14225,"author","Bender, Kimberly"
14226,"article","Interventions to prevent and reduce cyber abuse of youth: A systematic review."
14226,"journal","Research on Social Work Practice"
14226,"pubYear","2011"
14226,"author","Mishna, Faye"
14226,"author","Cook, Charlene"
14226,"author","Saini, Michael"
14226,"author","Wu, Meng-Jia"
14226,"author","MacFadden, Robert"
14506,"article","Toward evidence-informed policy and practice in child welfare."
14506,"journal","Research on Social Work Practice"
14506,"pubYear","2010"
14506,"author","Littell, Julia H."
14506,"author","Shlonsky, Aron"
14507,"article","From opinion-based to evidence-based social work: The Swedish case."
14507,"journal","Research on Social Work Practice"
14507,"pubYear","2010"
14507,"location","Sweden"
14507,"author","Sundell, Knut"
14507,"author","Soydan, Haluk"
14507,"author","Tengvald, Karin"
14507,"author","Anttila, Sten"
14508,"article","Advances in preventing childhood and adolescent problem behavior."
14508,"journal","Research on Social Work Practice"
14508,"pubYear","2010"
14508,"author","Jenson, Jeffrey M."
14509,"article","Evidence-based clearinghouses in social work."
14509,"journal","Research on Social Work Practice"
14509,"pubYear","2010"
14509,"author","Soydan, Haluk"
14509,"author","Mullen, Edward J."
14509,"author","Alexandra, Laine"
14509,"author","Rehnman, Jenny"
14509,"author","Li, You-Ping"
14510,"article","How to critically evaluate case studies in social work."
14510,"journal","Research on Social Work Practice"
14510,"pubYear","2010"
14510,"author","Lee, Eunjung"
14510,"author","Mishna, Faye"
14510,"author","Brennenstuhl, Sarah"
14511,"article","Treatment fidelity in social work intervention research: A review of published studies."
14511,"journal","Research on Social Work Practice"
14511,"pubYear","2010"
14511,"author","Naleppa, Matthias J."
14511,"author","Cagle, John G."
14512,"article","What types of designs are we using in social work research and evaluation?"
14512,"journal","Research on Social Work Practice"
14512,"pubYear","2010"
14512,"author","Holosko, Michael J."
14513,"article","A review of observational pain scales in nonverbal elderly with cognitive impairments."
14513,"journal","Research on Social Work Practice"
14513,"pubYear","2010"
14513,"author","Park, Juyoung"
14513,"author","Castellanos-Brown, Karen"
14513,"author","Belcher, John"
14514,"article","Gregory Research Beliefs Scale: Factor structure and internal consistency."
14514,"journal","Research on Social Work Practice"
14514,"pubYear","2010"
14514,"location","US"
14514,"author","Gregory, Virgil L. Jr."
14515,"article","Development and validation of the Evidence-based Practice Process Assessment Scale: Preliminary findings."
14515,"journal","Research on Social Work Practice"
14515,"pubYear","2010"
14515,"location","Canada"
14515,"location","US"
14515,"author","Rubin, Allen"
14515,"author","Parrish, Danielle E."
14516,"article","Confidence and professional judgment in assessing children’s risk of abuse."
14516,"journal","Research on Social Work Practice"
14516,"pubYear","2010"
14516,"location","Canada"
14516,"author","Regehr, Cheryl"
14516,"author","Bogo, Marion"
14516,"author","Shlonsky, Aron"
14516,"author","LeBlanc, Vicki"
14517,"article","Measuring migratory grief and loss associated with the experience of immigration."
14517,"journal","Research on Social Work Practice"
14517,"pubYear","2010"
14517,"location","US"
14517,"author","Casado, Banghwa Lee"
14517,"author","Hong, Michin"
14517,"author","Harrington, Donna"
14518,"article","Development of the Ethnic and Racial Socialization of Transracial Adoptee Scale."
14518,"journal","Research on Social Work Practice"
14518,"pubYear","2010"
14518,"author","Mohanty, Jayashree"
14519,"article","Evaluation of a program to educate disadvantaged parents to enhance child learning."
14519,"journal","Research on Social Work Practice"
14519,"pubYear","2010"
14519,"location","Hong Kong"
14519,"author","Leung, Cynthia"
14519,"author","Tsang, Sandra"
14519,"author","Dean, Suzanne"
14520,"article","Effects of individual development accounts (IDAs) on household wealth and saving taste."
14520,"journal","Research on Social Work Practice"
14520,"pubYear","2010"
14520,"location","US"
14520,"author","Huang, Jin"
14521,"article","Gender differences in behavioral outcomes among children at risk of neglect: Findings from a family-focused prevention intervention."
14521,"journal","Research on Social Work Practice"
14521,"pubYear","2010"
14521,"author","Lindsey, Michael A."
14521,"author","Hayward, R. Anna"
14521,"author","DePanfilis, Diane"
14522,"article","MST with conduct disordered youth in Sweden: Costs and benefits after 2 years."
14522,"journal","Research on Social Work Practice"
14522,"pubYear","2010"
14522,"location","Sweden"
14522,"author","Olsson, Tina M."
14744,"article","Commentary: The challenge of nonexperimental interventions studies in social work."
14744,"journal","Research on Social Work Practice"
14744,"pubYear","2010"
14744,"author","Schilling, Robert"
14745,"article","Rethinking the bar on standards of evidence for social work intervention research."
14745,"journal","Research on Social Work Practice"
14745,"pubYear","2010"
14745,"author","Nurius, Paula S."
14746,"article","Research in the real world: Studying Chicago Police Department’s crisis intervention team program."
14746,"journal","Research on Social Work Practice"
14746,"pubYear","2010"
14746,"location","US"
14746,"author","Watson, Amy C."
14747,"article","Assessing long-term outcomes of an intervention designed for pregnant incarcerated women."
14747,"journal","Research on Social Work Practice"
14747,"pubYear","2010"
14747,"location","US"
14747,"author","Kubiak, Sheryl Pimlott"
14747,"author","Kasiborski, Natalie"
14747,"author","Schmittel, Emily"
14748,"article","Disseminating effective community prevention practices: Opportunities for social work education."
14748,"journal","Research on Social Work Practice"
14748,"pubYear","2010"
14748,"author","Hawkins, J. David"
14748,"author","Shapiro, Valerie B."
14748,"author","Fagan, Abigail A."
14749,"article","Preventing childhood bullying: Findings and lessons from the Denver Public Schools Trial."
14749,"journal","Research on Social Work Practice"
14749,"pubYear","2010"
14749,"location","US"
14749,"author","Jenson, Jeffrey M."
14749,"author","Dieterich, William A."
14749,"author","Brisson, Daniel"
14749,"author","Bender, Kimberly A."
14749,"author","Powell, Anne"
14750,"article","Critical time intervention: Model description and implications for the significance of timing in social work interventions."
14750,"journal","Research on Social Work Practice"
14750,"pubYear","2010"
14750,"author","Herman, Daniel B."
14750,"author","Mandiberg, James M."
14751,"article","Beyond evidence-based practice: Nine ideal features of a mental health intervention."
14751,"journal","Research on Social Work Practice"
14751,"pubYear","2010"
14751,"author","Bond, Gary R."
14751,"author","Drake, Robert E."
14751,"author","Becker, Deborah R."
14752,"article","Culturally based intervention development: The case of Latino families dealing with schizophrenia."
14752,"journal","Research on Social Work Practice"
14752,"pubYear","2010"
14752,"location","US"
14752,"author","Barrio, Concepción"
14752,"author","Yamada, Ann-Marie"
14753,"article","It takes a village to deliver and test child and family-focused services."
14753,"journal","Research on Social Work Practice"
14753,"pubYear","2010"
14753,"author","McKay, Mary M."
14753,"author","Gopalan, Geetha"
14753,"author","Franco, Lydia M."
14753,"author","Kalogerogiannis, Kosta"
14753,"author","Umpierre, Mari"
14753,"author","Olshtain-Mann, Orly"
14753,"author","Bannon, William"
14753,"author","Elwyn, Laura"
14753,"author","Goldstein, Leah"
14754,"article","Depression care for low-income, minority, safety net clinic populations with comorbid illness."
14754,"journal","Research on Social Work Practice"
14754,"pubYear","2010"
14754,"location","US"
14754,"author","Ell, Kathleen"
14754,"author","Lee, Pey-Jiuan"
14754,"author","Xie, Bin"
14755,"article","Steps in intervention research: Designing and developing social programs."
14755,"journal","Research on Social Work Practice"
14755,"pubYear","2010"
14755,"author","Fraser, Mark W."
14755,"author","Galinsky, Maeda J."
14806,"article","Learning teams and virtual communities of practice: Managing evidence and expertise beyond the stable state."
14806,"journal","Research on Social Work Practice"
14806,"pubYear","2010"
14806,"location","Israel"
14806,"author","Sabah, Yekutiel"
14806,"author","Cook-Craig, Patricia"
14807,"article","Testing group supervision in fieldwork training for social work students."
14807,"journal","Research on Social Work Practice"
14807,"pubYear","2010"
14807,"author","Zeira, Anat"
14807,"author","Schiff, Miriam"
14808,"article","Developing learned resourcefulness in adolescents to help them reduce their aggressive behavior: Preliminary findings."
14808,"journal","Research on Social Work Practice"
14808,"pubYear","2010"
14808,"author","Ronen, Tammie"
14808,"author","Rosenbaum, Michael"
14809,"article","An evaluation of a group treatment program with youth referred to the juvenile probation service because of violent crime."
14809,"journal","Research on Social Work Practice"
14809,"pubYear","2010"
14809,"author","Khoury-Kassabri, Mona"
14809,"author","Sharvet, Rachel"
14809,"author","Braver, Efi"
14809,"author","Livneh, Chaim"
14810,"article","The mothering of women abused by their partner: An outcome evaluation of a group intervention."
14810,"journal","Research on Social Work Practice"
14810,"pubYear","2010"
14810,"location","Israel"
14810,"author","Peled, Einat"
14810,"author","Davidson-Arad, Bilha"
14810,"author","Perel, Guy"
14811,"article","Correlates of therapeutic alliance and treatment outcomes among Israeli female methadone patients."
14811,"journal","Research on Social Work Practice"
14811,"pubYear","2010"
14811,"location","Israel"
14811,"author","Schiff, Miriam"
14811,"author","Levit, Shabtay"
14812,"article","Social work discharge planning in acute care hospitals in Israel: Clients’ evaluation of the discharge planning process and adequacy."
14812,"journal","Research on Social Work Practice"
14812,"pubYear","2010"
14812,"location","Israel"
14812,"author","Soskolne, Varda"
14812,"author","Kaplan, Giora"
14812,"author","Ben-Shahar, Ilana"
14812,"author","Stanger, Varda"
14812,"author","Auslander, Gail. K."
14813,"article","Development and evaluation of the Arabic Filial Piety Scale."
14813,"journal","Research on Social Work Practice"
14813,"pubYear","2010"
14813,"location","Israel"
14813,"author","Khalaila, Rabia"
15135,"article","Effects of cognitive enhancement therapy on employment outcomes in early schizophrenia: Results from a 2-year randomized trial."
15135,"journal","Research on Social Work Practice"
15135,"pubYear","2011"
15135,"location","US"
15135,"author","Eack, Shaun M."
15135,"author","Hogarty, Gerard E."
15135,"author","Greenwald, Deborah P."
15135,"author","Hogarty, Susan S."
15135,"author","Keshavan, Matcheri S."
15195,"article","Knowledge building and social work research: A critical perspective."
15195,"journal","Research on Social Work Practice"
15195,"pubYear","2010"
15195,"author","Winston LeCroy, Craig"
15196,"article","Evidence-informed practice: Antidote to propaganda in the helping professions?"
15196,"journal","Research on Social Work Practice"
15196,"pubYear","2010"
15196,"author","Gambrill, Eileen"
15197,"article","Subjective outcome and objective outcome evaluation findings: Insights from a Chinese context."
15197,"journal","Research on Social Work Practice"
15197,"pubYear","2010"
15197,"location","China"
15197,"author","Shek, Daniel T. L."
15198,"article","Peer-driven justice: Development and validation of the Teen Court Peer Influence Scale."
15198,"journal","Research on Social Work Practice"
15198,"pubYear","2010"
15198,"location","US"
15198,"author","Smith, Scott"
15198,"author","Chonody, Jill M."
15199,"article","Markers of marijuana use outcomes within adolescent substance abuse group treatment."
15199,"journal","Research on Social Work Practice"
15199,"pubYear","2010"
15199,"author","Engle, Brett"
15199,"author","Macgowan, Mark J."
15199,"author","Wagner, Eric F."
15199,"author","Amrhein, Paul C."
15200,"article","Native American youth and culturally sensitive interventions: A systematic review."
15200,"journal","Research on Social Work Practice"
15200,"pubYear","2010"
15200,"location","US"
15200,"author","Jackson, Kelly F."
15200,"author","Hodge, David R."
15201,"article","Child maltreatment and delinquency onset among African American adolescent males."
15201,"journal","Research on Social Work Practice"
15201,"pubYear","2010"
15201,"location","US"
15201,"author","Williams, James Herbert"
15201,"author","Van Dorn, Richard A."
15201,"author","Bright, Charlotte Lyn"
15201,"author","Jonson-Reid, Melissa"
15201,"author","Nebbitt, Von E."
15411,"article","Longitudinal invariance of the Satisfaction With Life Scale for individuals with schizophrenia."
15411,"journal","Research on Social Work Practice"
15411,"pubYear","2010"
15411,"location","US"
15411,"author","Lee, Karen Kyeunghae"
15411,"author","Brekke, John S."
15411,"author","Yamada, Ann-Marie"
15411,"author","Chou, Chih-Ping"
15412,"article","Trauma Resilience Scale: Validation of protective factors associated with adaptation following violence."
15412,"journal","Research on Social Work Practice"
15412,"pubYear","2010"
15412,"author","Madsen, Machelle D."
15412,"author","Abell, Neil"
15413,"article","Testing the suitability of mediation of child support orders in Title IV-D cases."
15413,"journal","Research on Social Work Practice"
15413,"pubYear","2010"
15413,"location","US"
15413,"author","Schraufnagel, Scot"
15413,"author","Li, Quan"
15414,"article","North Carolina Family Assessment Scale: Measurement properties for youth mental health services."
15414,"journal","Research on Social Work Practice"
15414,"pubYear","2010"
15414,"location","US"
15414,"author","Lee, Bethany R."
15414,"author","Lindsey, Michael A."
15415,"article","Predictors of competitive employment among consumers with co-occurring mental and substance use disorders."
15415,"journal","Research on Social Work Practice"
15415,"pubYear","2010"
15415,"author","Biegel, David E."
15415,"author","Stevenson, Lauren D."
15415,"author","Beimers, David"
15415,"author","Ronis, Robert J."
15415,"author","Boyle, Patrick"
15416,"article","Racial differences in retention in residential substance abuse treatment: The impact on African American men."
15416,"journal","Research on Social Work Practice"
15416,"pubYear","2010"
15416,"location","US"
15416,"author","Cooper, R. Lyle"
15416,"author","MacMaster, Samuel"
15416,"author","Rasch, Randolph"
15417,"article","Residential treatment for sexually abusive youth: An assessment of treatment outcomes."
15417,"journal","Research on Social Work Practice"
15417,"pubYear","2010"
15417,"location","US"
15417,"author","Jones, Christopher D."
15417,"author","Chancey, Roy"
15417,"author","Lowe, Laura A."
15417,"author","Risler, Edwin A."
15418,"article","Truancy interventions: A review of the research literature."
15418,"journal","Research on Social Work Practice"
15418,"pubYear","2010"
15418,"author","Sutphen, Richard D."
15418,"author","Ford, Janet P."
15418,"author","Flaherty, Chris"
15419,"article","A meta-analysis of motivational interviewing: Twenty-five years of empirical studies."
15419,"journal","Research on Social Work Practice"
15419,"pubYear","2010"
15419,"author","Lundahl, Brad W."
15419,"author","Kunz, Chelsea"
15419,"author","Brownell, Cynthia"
15419,"author","Tollefson, Derrik"
15419,"author","Burke, Brian L."
15707,"article","The Chinese family assessment instrument (C-FAI): Hierarchical confirmatory factor analyses and factorial invariance."
15707,"journal","Research on Social Work Practice"
15707,"pubYear","2010"
15707,"location","Hong Kong"
15707,"author","Shek, Daniel T. L."
15707,"author","Ma, Cecilia M. S."
15708,"article","Understanding foster youth outcomes: Is propensity scoring better than traditional methods?"
